Yard,Date of Detection,Time of Detection,Species Detected,Number of the Species Detected in the Photo,Sunset Time,Sunrise Time,Number of Bird Feeders,Are of Garden (m^2),Fence Type,Poultry Presence,Relative Abundance of Dogs,Relative Abundance of Predators,Forest Cover within 400m of camera (km^2),Open Land Cover within 400m of camera (km^2),Agricultural Land Cover within 400m of camera (km^2),Developed Land Cover within 400m of camera (km^2),Maximum Housing Unit Density within a 400m buffer (Houses/km^2)
20,5/26/2021,4:07:17,Coyote,1,20:25,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/26/2021,4:14:27,Coyote,1,20:25,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/26/2021,5:48:55,Raccoon,1,20:25,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/26/2021,5:55:52,Raccoon,1,20:25,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/26/2021,6:11:29,White-tailed Deer,1,20:25,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/26/2021,9:14:18,White-tailed Deer,1,20:25,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/27/2021,11:11:27,Bird,1,20:26,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/27/2021,3:21:04,Nine-banded Armadillo,1,20:26,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/27/2021,0:31:31,Raccoon,1,20:26,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/30/2021,13:11:59,Gray Squirrel,1,20:28,6:03,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/30/2021,5:32:20,Raccoon,1,20:28,6:03,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,5/31/2021,11:04:25,White-tailed Deer,1,20:28,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/1/2021,15:51:06,Bird,2,20:29,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/1/2021,14:42:15,Gray Squirrel,1,20:29,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/2/2021,11:11:12,Gray Squirrel,1,20:30,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/2/2021,11:25:27,Gray Squirrel,1,20:30,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/2/2021,20:02:29,White-tailed Deer,1,20:30,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/3/2021,17:32:29,Bird,2,20:30,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/3/2021,17:29:41,Gray Squirrel,1,20:30,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/3/2021,17:32:33,Gray Squirrel,1,20:30,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/3/2021,17:36:47,Gray Squirrel,2,20:30,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/3/2021,2:14:45,45 Opossum,1,20:30,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/3/2021,17:09:43,White-tailed Deer,2,20:30,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/3/2021,20:10:33,White-tailed Deer,1,20:30,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/3/2021,20:13:32,White-tailed Deer,1,20:30,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/3/2021,20:53:16,White-tailed Deer,1,20:30,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/3/2021,21:20:39,White-tailed Deer,1,20:30,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/4/2021,5:01:02,Raccoon,1,20:31,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/4/2021,5:55:03,Raccoon,1,20:31,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/4/2021,7:08:41,White-tailed Deer,1,20:31,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/4/2021,15:38:40,White-tailed Deer,1,20:31,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/4/2021,19:49:26,White-tailed Deer,1,20:31,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/4/2021,22:31:09,White-tailed Deer,1,20:31,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/4/2021,23:29:16,White-tailed Deer,1,20:31,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/5/2021,16:28:39,Gray Squirrel,1,20:31,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/6/2021,22:53:09,White-tailed Deer,1,20:32,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/8/2021,16:31:18,Bird,5,20:33,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/8/2021,3:08:27,Raccoon,1,20:33,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/8/2021,12:50:49,White-tailed Deer,1,20:33,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/9/2021,22:51:07,Raccoon,1,20:33,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/9/2021,3:41:30,White-tailed Deer,1,20:33,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/9/2021,3:52:59,White-tailed Deer,1,20:33,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/9/2021,5:43:52,White-tailed Deer,1,20:33,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/10/2021,16:16:51,Bird,1,20:34,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/10/2021,4:39:05,Raccoon,1,20:34,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/10/2021,4:47:12,Raccoon,1,20:34,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/10/2021,1:00:53,White-tailed Deer,1,20:34,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/11/2021,10:07:43,Bird,1,20:34,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/11/2021,1:29:45,Raccoon,5,20:34,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/12/2021,4:52:56,Raccoon,1,20:35,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/13/2021,15:07:27,White-tailed Deer,1,20:35,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/14/2021,3:51:42,Raccoon,1,20:36,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/14/2021,4:31:13,White-tailed Deer,1,20:36,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/14/2021,8:32:13,White-tailed Deer,1,20:36,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/15/2021,20:21:32,Domestic Cat,1,20:36,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/17/2021,4:45:57,Raccoon,1,20:37,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/17/2021,2:13:07,White-tailed Deer,1,20:37,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/19/2021,8:26:19,White-tailed Deer,1,20:37,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/19/2021,8:57:12,White-tailed Deer,1,20:37,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/19/2021,13:26:20,White-tailed Deer,1,20:37,6:00,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/20/2021,7:06:53,White-tailed Deer,1,20:37,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/20/2021,19:37:43,White-tailed Deer,1,20:37,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/22/2021,23:23:39,Raccoon,1,20:38,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/22/2021,17:37:17,White-tailed Deer,1,20:38,6:01,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/24/2021,17:05:33,Bird,1,20:38,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/24/2021,7:37:46,White-tailed Deer,1,20:38,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/24/2021,18:30:05,White-tailed Deer,1,20:38,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/25/2021,2:41:49,45 Opossum,1,20:38,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/25/2021,3:19:11,45 Opossum,1,20:38,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/25/2021,3:44:53,45 Opossum,1,20:38,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/26/2021,13:50:19,Bird,1,20:38,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/27/2021,14:33:21,White-tailed Deer,1,20:38,6:02,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/28/2021,20:26:32,45 Opossum,1,20:38,6:03,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,6/30/2021,7:41:34,White-tailed Deer,1,20:38,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/1/2021,19:01:36,White-tailed Deer,1,20:38,6:04,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/16/2021,14:46:49,White-tailed Deer,1,20:34,6:13,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/17/2021,12:59:16,White-tailed Deer,1,20:33,6:13,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/17/2021,17:04:15,White-tailed Deer,1,20:33,6:13,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/17/2021,22:18:26,White-tailed Deer,1,20:33,6:13,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/18/2021,16:53:28,White-tailed Deer,2,20:33,6:14,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/19/2021,12:10:07,White-tailed Deer,1,20:32,6:15,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/20/2021,15:37:19,White-tailed Deer,1,20:32,6:15,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/21/2021,6:25:35,White-tailed Deer,1,20:31,6:16,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/21/2021,6:27:03,White-tailed Deer,1,20:31,6:16,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/21/2021,7:03:36,White-tailed Deer,1,20:31,6:16,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/22/2021,1:41:43,Coyote,1,20:30,6:17,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/22/2021,5:37:34,Raccoon,3,20:30,6:17,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/22/2021,8:38:01,White-tailed Deer,1,20:30,6:17,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/22/2021,20:51:10,White-tailed Deer,1,20:30,6:17,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/24/2021,7:47:17,White-tailed Deer,1,20:29,6:18,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/24/2021,7:48:12,White-tailed Deer,1,20:29,6:18,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/25/2021,14:27:33,White-tailed Deer,1,20:28,6:19,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/25/2021,14:27:55,White-tailed Deer,2,20:28,6:19,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/26/2021,19:53:38,Gray Squirrel,1,20:28,6:20,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/26/2021,8:28:45,White-tailed Deer,1,20:28,6:20,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/26/2021,18:28:29,White-tailed Deer,2,20:28,6:20,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/27/2021,20:58:32,Red Fox,1,20:27,6:21,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/28/2021,10:52:32,Gray Squirrel,1,20:26,6:22,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/29/2021,1:40:21,Raccoon,2,20:25,6:22,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/30/2021,15:54:16,Gray Squirrel,1,20:24,6:23,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/31/2021,16:56:44,Gray Squirrel,1,20:23,6:24,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,7/31/2021,21:13:48,Red Fox,1,20:23,6:24,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,8/1/2021,8:39:29,White-tailed Deer,3,20:23,6:25,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,8/2/2021,6:26:18,Red Fox,1,20:22,6:25,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
20,8/2/2021,6:26:14,White-tailed Deer,1,20:22,6:25,1,66,0,0,0.02,0.1,0.084441,0.081037,0.094606,0.242405,648.75
21,6/26/2021,13:19:10,Bird,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,20:37:07,Cottontail,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,14:53:34,Person,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,13:32:25,Bird,2,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,8:48:27,Domestic Dog,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,9:02:42,Domestic Dog,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/29/2021,18:39:54,Domestic Dog,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/30/2021,10:39:47,Bird,1,20:38,6:04,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,7/2/2021,15:30:55,Person,1,20:38,6:05,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,7/3/2021,7:50:51,Domestic Dog,1,20:38,6:05,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/24/2021,11:36:41,Bird,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/24/2021,19:40:50,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/24/2021,22:06:48,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/24/2021,23:31:34,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,10:30:23,Bird,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,23:02:24,Nine-banded Armadillo,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,2:56:52,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,3:53:04,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,5:46:10,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,20:52:12,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,21:15:17,Raccoon,3,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,22:13:03,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,19:32:48,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,4:31:19,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,7:17:23,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,7:17:34,White-tailed Deer,2,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,7:35:31,White-tailed Deer,2,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,7:55:11,White-tailed Deer,2,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,8:05:55,White-tailed Deer,2,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,8:48:36,White-tailed Deer,2,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,8:59:35,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,9:21:56,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,9:31:55,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,9:56:54,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/25/2021,20:53:40,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,23:44:14,Nine-banded Armadillo,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,0:38:30,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,0:45:14,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,0:51:15,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,3:05:39,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,3:25:53,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,3:49:21,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,6:35:41,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,21:55:33,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,23:22:41,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,0:45:54,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,1:05:56,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,1:05:58,White-tailed Deer,2,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,5:18:12,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,6:04:45,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,8:25:24,White-tailed Deer,2,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,8:31:12,White-tailed Deer,2,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/26/2021,22:39:18,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,3:00:16,Coyote,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,1:26:52,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,1:37:29,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,1:45:20,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,19:56:15,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,20:30:58,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,21:35:08,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,23:01:42,Raccoon,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,2:17:16,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/27/2021,6:52:13,White-tailed Deer,1,20:38,6:02,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,0:19:36,Nine-banded Armadillo,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,1:08:55,Raccoon,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,19:45:52,Raccoon,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,20:44:07,Raccoon,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,21:46:52,Raccoon,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,21:54:44,Raccoon,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,19:31:23,White-tailed Deer,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,21:07:28,White-tailed Deer,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,1:41:50,White-tailed Deer,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,6:46:15,White-tailed Deer,2,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,10:36:18,White-tailed Deer,2,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,10:36:43,White-tailed Deer,2,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/28/2021,21:27:42,White-tailed Deer,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/29/2021,3:02:01,Nine-banded Armadillo,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/29/2021,23:37:36,Nine-banded Armadillo,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/29/2021,0:33:17,Raccoon,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/29/2021,1:44:09,Raccoon,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/29/2021,20:09:51,Raccoon,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/29/2021,23:45:59,Raccoon,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/29/2021,20:51:09,Rat,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
21,6/29/2021,23:04:37,Rat,1,20:38,6:03,0,2.1,0,0,0,0.03,0.04496,0.300327,0.000168,0.157033,644.41
